Timestamp,Vitesse,Distance,Vitessemax,Distancesprint,Alerte
2025-03-21 17:25:29,0.0,0.7,36.0,587.0,-
2025-03-21 17:25:29,0.0,0.7,36.0,587.0,-
2025-03-21 17:25:29,0.0,0.7,36.0,587.0,-
2025-03-21 17:25:29,0.0,0.7,36.0,587.0,-
2025-03-21 17:25:30,0.0,0.7,36.0,587.0,-
2025-03-21 17:25:30,0.0,0.7,36.0,587.0,-
2025-03-21 17:25:30,0.0,0.7,36.0,587.0,-
2025-03-21 17:25:31,0.0,0.7,36.0,587.0,-
2025-03-21 17:25:31,0.0,0.7,36.0,587.0,-
2025-03-21 17:25:31,0.0,0.7,36.0,587.0,-
2025-03-21 17:25:31,0.0,0.7,36.0,587.0,-
2025-03-21 17:25:32,0.0,0.7,36.0,587.0,-
2025-03-21 17:25:32,0.0,0.7,36.0,587.0,-
2025-03-21 17:25:32,0.0,0.7,36.0,587.0,-
2025-03-21 17:25:32,0.0,0.7,36.0,587.0,-
2025-03-21 17:25:33,0.0,0.7,36.0,587.0,-
2025-03-21 17:25:33,0.0,0.7,36.0,587.0,-
2025-03-21 17:25:33,0.0,0.7,36.0,587.0,-
2025-03-21 17:25:34,0.0,0.7,36.0,587.0,-
2025-03-21 17:25:34,0.0,0.7,36.0,587.0,-
2025-03-21 17:25:34,0.0,0.7,36.0,587.0,-
2025-03-21 17:25:34,0.0,0.7,36.0,587.0,-
2025-03-21 17:25:59,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:00,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:00,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:00,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:00,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:01,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:01,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:01,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:01,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:02,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:02,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:02,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:02,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:03,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:03,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:03,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:03,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:04,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:04,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:04,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:04,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:05,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:05,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:05,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:05,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:06,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:06,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:06,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:06,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:07,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:08,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:09,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:09,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:10,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:10,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:10,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:10,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:11,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:11,0.2,0.7,36.0,587.0,-
2025-03-21 17:26:11,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:12,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:12,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:12,0.9,0.7,36.0,587.0,-
2025-03-21 17:26:12,2.4,0.7,36.0,587.0,-
2025-03-21 17:26:13,3.0,0.7,36.0,587.0,-
2025-03-21 17:26:13,2.6,0.7,36.0,587.0,-
2025-03-21 17:26:13,2.8,0.7,36.0,587.0,-
2025-03-21 17:26:13,3.1,0.7,36.0,587.0,-
2025-03-21 17:26:14,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:14,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:14,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:14,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:15,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:15,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:15,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:15,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:16,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:16,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:16,0.3,0.7,36.0,587.0,-
2025-03-21 17:26:17,3.6,0.7,36.0,587.0,-
2025-03-21 17:26:18,4.8,0.7,36.0,587.0,-
2025-03-21 17:26:18,5.3,0.7,36.0,587.0,-
2025-03-21 17:26:18,6.0,0.7,36.0,587.0,-
2025-03-21 17:26:18,6.4,0.7,36.0,587.0,-
2025-03-21 17:26:19,7.1,0.7,36.0,587.0,-
2025-03-21 17:26:19,7.8,0.7,36.0,587.0,-
2025-03-21 17:26:19,8.6,0.7,36.0,587.0,-
2025-03-21 17:26:19,9.4,0.7,36.0,587.0,-
2025-03-21 17:26:20,10.0,0.7,36.0,587.0,-
2025-03-21 17:26:20,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:20,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:20,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:21,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:21,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:21,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:21,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:22,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:22,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:22,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:22,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:23,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:23,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:23,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:23,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:24,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:24,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:24,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:24,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:24,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:25,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:25,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:25,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:25,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:25,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:26,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:26,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:26,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:26,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:27,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:27,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:27,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:27,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:28,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:28,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:28,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:28,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:28,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:29,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:29,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:29,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:29,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:30,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:30,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:30,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:30,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:31,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:31,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:31,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:32,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:32,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:32,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:33,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:33,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:33,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:33,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:34,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:34,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:35,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:35,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:35,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:35,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:36,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:36,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:36,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:36,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:37,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:37,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:37,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:37,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:38,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:38,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:38,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:38,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:39,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:39,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:39,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:40,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:40,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:40,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:40,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:41,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:41,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:41,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:41,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:42,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:42,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:42,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:43,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:43,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:43,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:43,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:43,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:44,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:44,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:44,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:44,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:45,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:45,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:45,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:46,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:46,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:46,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:46,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:47,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:47,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:47,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:47,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:48,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:48,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:48,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:48,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:48,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:49,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:49,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:49,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:49,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:50,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:50,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:50,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:51,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:51,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:51,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:52,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:52,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:52,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:52,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:53,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:53,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:53,0.0,0.7,36.0,587.0,-
2025-03-21 17:26:53,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:15,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:16,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:16,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:16,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:16,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:17,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:17,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:18,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:18,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:18,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:19,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:19,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:19,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:20,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:20,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:20,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:21,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:21,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:21,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:22,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:22,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:22,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:22,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:23,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:23,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:23,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:23,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:24,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:24,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:24,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:25,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:25,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:25,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:26,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:26,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:26,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:27,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:27,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:27,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:28,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:28,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:28,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:29,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:29,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:29,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:30,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:30,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:31,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:31,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:31,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:32,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:32,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:32,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:33,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:33,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:33,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:33,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:34,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:34,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:34,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:35,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:35,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:35,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:35,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:36,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:36,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:36,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:37,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:37,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:37,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:37,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:38,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:38,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:38,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:38,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:39,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:39,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:40,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:40,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:40,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:41,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:41,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:41,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:42,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:42,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:42,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:42,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:43,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:43,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:43,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:44,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:44,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:44,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:45,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:45,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:46,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:47,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:48,0.2,0.7,36.0,587.0,-
2025-03-21 17:27:49,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:50,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:50,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:51,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:51,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:52,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:52,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:53,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:53,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:53,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:54,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:54,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:54,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:54,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:55,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:55,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:55,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:56,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:56,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:56,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:57,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:57,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:57,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:57,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:58,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:58,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:58,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:58,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:59,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:59,0.0,0.7,36.0,587.0,-
2025-03-21 17:27:59,0.0,0.7,36.0,587.0,-
2025-03-21 17:28:00,0.0,0.7,36.0,587.0,-
2025-03-21 17:28:01,0.0,0.7,36.0,587.0,-
2025-03-21 17:28:01,0.0,0.7,36.0,587.0,-
2025-03-21 17:28:01,0.0,0.7,36.0,587.0,-
2025-03-21 17:28:01,0.0,0.7,36.0,587.0,-
2025-03-21 17:28:01,0.0,0.7,36.0,587.0,-
2025-03-21 17:28:02,0.0,0.7,36.0,587.0,-
2025-03-21 17:28:02,0.0,0.7,36.0,587.0,-
2025-03-21 17:28:03,0.0,0.7,36.0,587.0,-
2025-03-21 17:28:03,0.0,0.7,36.0,587.0,-
2025-03-21 17:28:03,0.0,0.7,36.0,587.0,-
2025-03-21 17:28:03,0.0,0.7,36.0,587.0,-
2025-03-21 17:28:04,0.0,0.7,36.0,587.0,-
2025-03-21 17:28:04,0.0,0.7,36.0,587.0,-
2025-03-21 17:28:04,0.0,0.7,36.0,587.0,-
2025-03-21 17:28:05,0.0,0.7,36.0,587.0,-
2025-03-21 17:28:05,0.0,0.7,36.0,587.0,-
2025-03-21 17:28:05,0.0,0.7,36.0,587.0,-
2025-03-21 17:28:05,0.0,0.7,36.0,587.0,-
2025-03-21 17:28:06,0.9,0.7,36.0,587.0,-
2025-03-21 17:28:06,1.7,0.7,36.0,587.0,-
2025-03-21 17:28:07,0.0,0.7,36.0,587.0,-
2025-03-21 17:28:07,0.0,0.7,36.0,587.0,-
2025-03-21 17:28:08,1.4,0.7,36.0,587.0,-
2025-03-21 17:28:08,2.7,0.7,36.0,587.0,-
2025-03-21 17:28:08,4.2,0.7,36.0,587.0,-
2025-03-21 17:28:09,5.5,0.7,36.0,587.0,-
2025-03-21 17:28:09,6.6,0.7,36.0,587.0,-
2025-03-21 17:28:09,0.0,0.7,36.0,587.0,-
2025-03-21 17:28:10,0.0,0.7,36.0,587.0,-
2025-03-21 17:28:10,0.0,0.7,36.0,587.0,-
2025-03-21 17:28:10,2.1,0.7,36.0,587.0,-
2025-03-21 17:28:10,33.2,0.7,36.0,587.0,-
2025-03-21 17:28:11,36.0,0.7,36.0,589.0,-
2025-03-21 17:28:11,36.0,0.7,36.0,594.0,-
2025-03-21 17:28:11,36.0,0.7,36.0,597.0,-
2025-03-21 17:28:12,36.0,0.7,36.0,600.0,-
2025-03-21 17:28:12,36.0,0.7,36.0,602.0,-
2025-03-21 17:28:12,36.0,0.7,36.0,605.0,-
2025-03-21 17:28:12,0.5,0.0,0.5,607.0,-
2025-03-21 17:29:06,2.3,0.0,2.3,0.0,-
2025-03-21 17:29:07,2.7,0.0,2.7,0.0,-
2025-03-21 17:29:07,0.0,0.0,2.8,0.0,-
2025-03-21 17:29:07,0.0,0.0,2.8,0.0,-
2025-03-21 17:29:08,0.6,0.0,2.8,0.0,-
2025-03-21 17:29:08,0.0,0.0,2.8,0.0,-
2025-03-21 17:29:08,0.0,0.0,2.8,0.0,-
2025-03-21 17:29:09,0.0,0.0,2.8,0.0,-
2025-03-21 17:29:09,0.0,0.0,2.8,0.0,-
2025-03-21 17:29:09,0.0,0.0,2.8,0.0,-
2025-03-21 17:29:09,0.0,0.0,2.8,0.0,-
2025-03-21 17:29:10,0.0,0.0,2.8,0.0,-
2025-03-21 17:29:10,0.0,0.0,2.8,0.0,-
2025-03-21 17:29:11,0.0,0.0,2.8,0.0,-
2025-03-21 17:29:11,0.0,0.0,2.8,0.0,-
2025-03-21 17:29:12,0.0,0.0,2.8,0.0,-
2025-03-21 17:29:12,0.0,0.0,2.8,0.0,-
2025-03-21 17:29:13,0.0,0.0,2.8,0.0,-
2025-03-21 17:29:13,0.0,0.0,2.8,0.0,-
2025-03-21 17:29:14,0.0,0.0,2.8,0.0,-
2025-03-21 17:29:14,0.0,0.0,2.8,0.0,-
